prey_number,Symbol1,Symbol2,purification_plate,purification_row,purification_col,source_plate,source_row,source_col,conc_ngul,MW,unedit_bait_ul,unedit_prey_ul,ul_bait,ul_prey,ic50_calc,sat_calc,bait_protein_ul_withdouble,bait_protein_ic50,bait_BSA_total,bait_BSA_source1,prey_protein_ul_phase1,prey_protein_sat_phase1,prey_BSA1_phase1,prey_SAV_phase1,prey_BSA2_phase1,prey_protein_ul_phase2,prey_protein_sat_phase2,prey_BSA1_phase2,prey_SAV_phase2,prey_BSA2_phase2,total_vol_consumed,notes
137,ESAM,,VI,B,7,VI,B,7,80.89759272,60277.371,0.037255355,0.018734121,0.07451071,0.018734121,1342.088936,95.31881649,49.28883491,24.64441745,33025.71117,1935.211165,7.810255238,7.810255238,736.6540305,297.7857143,19802.75,5.172490936,5.172490936,487.8632233,197.2142857,13114.75,62.27158108,
136,GLG1,,VI,B,8,VI,B,8,225.544286,134131.41,0.029735049,0.014952482,0.059470099,0.014952482,1681.517297,119.4259444,39.33947044,19.66973522,33035.66053,1945.16053,6.233689752,6.233689752,738.230596,297.7857143,19802.75,4.128380285,4.128380285,488.907334,197.2142857,13114.75,49.70154048,
358,CRTAM,,III,G,11,VI,B,9,0.409412836,64787.27,7.912217726,3.978715199,0,0,6.319340763,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
134,LILRA4,,VI,B,10,VI,B,10,14.17239549,84519.74,0.298184383,0.149944147,0,0.149944147,167.6814847,11.90919635,65,72.97050534,33010,1919.5,62.51171478,62.51171478,681.9525709,297.7857143,19802.75,41.39957892,41.39957892,451.6361354,197.2142857,13114.75,168.9112937,
133,KCT2,,VI,B,11,VI,B,11,145.1930108,57637.53,0.01984859,0.009981005,0.039697179,0.009981005,2519.070662,178.9112686,26.25968418,13.12984209,33048.74032,1958.240316,4.161081029,4.161081029,740.3032047,297.7857143,19802.75,2.75575551,2.75575551,490.2799588,197.2142857,13114.75,33.17652072,
132,CD4,,VI,B,12,VI,B,12,55.83082616,68980.903,0.061776717,0.031064863,0.123553434,0.031064863,809.3664149,57.48341015,81.73059665,40.86529832,32993.2694,1902.769403,12.95094156,12.95094156,731.5133442,297.7857143,19802.75,8.577008792,8.577008792,484.4587055,197.2142857,13114.75,103.258547,
131,SIGLEC7,,VI,C,1,VI,C,1,65.18061529,74176.816,0.056900979,0.028613064,0.113801957,0.028613064,878.7195084,62.40905599,75.27999478,37.63999739,32999.72001,1909.220005,11.9287862,11.9287862,732.5354995,297.7857143,19802.75,7.900066848,7.900066848,485.1356474,197.2142857,13114.75,95.10884782,
130,CD72,,VI,C,2,VI,C,2,79.14356312,58506.819,0.036962462,0.018586838,0.073924924,0.018586838,1352.723742,96.07412939,48.90133732,24.45066866,33026.09866,1935.598663,7.748852791,7.748852791,736.7154329,297.7857143,19802.75,5.131825991,5.131825991,487.9038883,197.2142857,13114.75,61.7820161,
129,SCARF1,,VI,C,3,VI,C,3,55.98068533,69400.869,0.061986441,0.031170325,0.123972882,0.031170325,806.6280168,57.28892165,82.00806149,41.00403074,32992.99194,1902.491939,12.99490834,12.99490834,731.4693774,297.7857143,19802.75,8.606126632,8.606126632,484.4295877,197.2142857,13114.75,103.6090965,
10,CD97,,VII,G,2,VI,C,4,34.24083039,98196.28,0.143390623,0.072104999,0.286781246,0.072104999,348.6978365,24.76547134,127.3025432,94.85289709,32947.69746,1857.197457,30.06057407,30.06057407,714.4037116,297.7857143,19802.75,19.90819022,19.90819022,473.1275241,197.2142857,13114.75,177.2713075,
127,NOTCH4,,VI,C,5,VI,C,5,22.56177874,186541,0.413400473,0.207881381,0,0.207881381,120.9480958,8.590063622,26,33.54711453,33049,1958.5,86.6657476,86.6657476,657.7985381,297.7857143,19802.75,57.3960492,57.3960492,435.6396651,197.2142857,13114.75,170.0617968,
126,IL7R,,VI,C,6,VI,C,6,80.11776557,63698.408,0.039752986,0.019990073,0.079505972,0.019990073,1257.767157,89.3300538,52.59320027,26.29660013,33022.4068,1931.9068,8.333861383,8.333861383,736.1304243,297.7857143,19802.75,5.519259122,5.519259122,487.5164552,197.2142857,13114.75,66.44632077,
410,ITGAX,ITGB2,III,C,7,VI,C,7,12.44557095,261849.42,1.051978334,0.528994819,0,0,47.52949598,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
9,CD177,,VII,G,3,VI,C,8,111.7529903,68236.456,0.030530036,0.015352247,0.061060072,0.015352247,1637.731455,116.3161545,40.39123741,20.1956187,33034.60876,1944.108763,6.400351604,6.400351604,738.0639341,297.7857143,19802.75,4.238755284,4.238755284,488.796959,197.2142857,13114.75,51.0303443,
123,SIGLEC9,,VI,C,9,VI,C,9,17.26344159,83147.01,0.240818175,0.121097139,0.48163635,0.121097139,207.6255249,14.74613103,94.89424224,92.59945144,32980.10576,1889.605758,50.48539745,50.48539745,693.9788883,297.7857143,19802.75,33.43492021,33.43492021,459.6007941,197.2142857,13114.75,178.8145599,
122,ALK,,VI,C,10,VI,C,10,20.26592477,151026.62,0.372612209,0.187370711,0,0.187370711,134.1877662,9.53038112,39,47.50359976,33036,1945.5,78.11484938,78.11484938,666.3494363,297.7857143,19802.75,51.73305328,51.73305328,441.302661,197.2142857,13114.75,168.8479027,
8,THBD,,VII,G,4,VI,C,11,53.24436467,92083.749,0.086472765,0.043483448,0.172945531,0.043483448,578.2167347,41.06652945,114.4034685,57.20173425,32960.59653,1870.096531,18.12824935,18.12824935,726.3360364,297.7857143,19802.75,12.00577991,12.00577991,481.0299344,197.2142857,13114.75,144.5374978,
120,EMC1,,VI,C,12,VI,C,12,0,134145.2,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
119,SELPLG,,VI,D,1,VI,D,1,26.90831569,86835.539,0.161354468,0.081138247,0.322708935,0.081138247,309.8767624,22.00829278,121.3270499,106.7359803,32953.67295,1863.17295,33.82653498,33.82653498,710.6377507,297.7857143,19802.75,22.40226987,22.40226987,470.6334444,197.2142857,13114.75,177.5558548,
118,CNTP1,,VI,D,2,VI,D,2,55.47206632,213018.8,0.192005467,0.096551321,0.384010934,0.096551321,260.4092518,18.49497527,111.1313015,127.0116164,32963.8687,1873.368699,40.25224554,40.25224554,704.2120402,297.7857143,19802.75,26.6578196,26.6578196,466.3778947,197.2142857,13114.75,178.0413666,
117,NCR3,,VI,D,3,VI,D,3,72.38448846,50012.065,0.03454612,0.017371763,0.069092241,0.017371763,1447.340526,102.7940714,45.70451722,22.85225861,33029.29548,1938.795483,7.242288152,7.242288152,737.2219976,297.7857143,19802.75,4.796343868,4.796343868,488.2393704,197.2142857,13114.75,57.74314924,
116,IL1R1,,VI,D,4,VI,D,4,51.20884349,72830.758,0.071111504,0.035758928,0.142223009,0.035758928,703.1211111,49.93757891,94.08052035,47.04026017,32980.91948,1890.41948,14.90789706,14.90789706,729.5563887,297.7857143,19802.75,9.873040003,9.873040003,483.1626743,197.2142857,13114.75,118.8614574,
115,NCR1,,VI,D,5,VI,D,5,26.06043492,58812.111,0.112837931,0.056741359,0.225675861,0.056741359,443.1134076,31.4711227,137.4655907,74.64229118,32937.53441,1847.034409,23.65547276,23.65547276,720.808813,297.7857143,19802.75,15.66628935,15.66628935,477.3694249,197.2142857,13114.75,176.7873528,
6,CLEC7A,,VII,G,6,VI,D,6,53.96976139,54118.026,0.050137359,0.025211929,0.100274718,0.025211929,997.2603471,70.82814965,66.33172591,33.16586295,33008.66827,1918.168274,10.51085323,10.51085323,733.9534325,297.7857143,19802.75,6.961013618,6.961013618,486.0747007,197.2142857,13114.75,83.80359276,
303,ITGA6,ITGB4,IV,D,7,VI,D,7,0,253692.47,#DIV/0!,#DIV/0!,0,0,0,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
5,IGF1R,,VII,G,7,VI,D,8,29.47185316,170570.8,0.289379156,0.145516376,0,0.145516376,172.7836954,12.27156928,68,75.98338215,33007,1916.5,60.66577703,60.66577703,683.7985087,297.7857143,19802.75,40.17707133,40.17707133,452.858643,197.2142857,13114.75,168.8428484,
111,GP5,,VI,D,9,VI,D,9,48.86833316,101909.5,0.104269466,0.052432646,0.208538932,0.052432646,479.5267679,34.05729886,137.9485035,68.97425173,32937.0515,1846.551497,21.85917001,21.85917001,722.6051157,297.7857143,19802.75,14.47665349,14.47665349,478.5590608,197.2142857,13114.75,174.2843269,
110,CSF1R,,VI,D,10,VI,D,10,103.3680647,99471.38,0.048115141,0.024195042,0.096230282,0.024195042,1039.173928,73.80496651,63.65633142,31.82816571,33011.34367,1920.843669,10.08691313,10.08691313,734.3773726,297.7857143,19802.75,6.680251175,6.680251175,486.3554631,197.2142857,13114.75,80.42349573,
4,JAG2,,VII,G,8,VI,D,11,0,152675.3,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
393,MPEG1,,III,D,12,VI,D,12,0,106931,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
107,LRRC15,,VI,E,1,VI,E,1,91.23939231,91406.954,0.050091825,0.025189032,0.100183651,0.025189032,998.1668606,70.89253272,66.27148487,33.13574243,33008.72852,1918.228515,10.5013075,10.5013075,733.9629782,297.7857143,19802.75,6.954691776,6.954691776,486.0810225,197.2142857,13114.75,83.72748415,
106,KI2S1,,VI,E,2,VI,E,2,127.4503053,61855.592,0.024266553,0.01220261,0.048533106,0.01220261,2060.449204,146.3387219,32.10464974,16.05232487,33042.89535,1952.39535,5.087267923,5.087267923,739.3770178,297.7857143,19802.75,3.369140498,3.369140498,489.6665738,197.2142857,13114.75,40.56105816,
105,I13R1,,VI,E,3,VI,E,3,188.7245173,75727.546,0.020062986,0.010088816,0.040125971,0.010088816,2492.151499,176.9993962,26.54333014,13.27166507,33048.45667,1957.95667,4.206027261,4.206027261,740.2582585,297.7857143,19802.75,2.785522012,2.785522012,490.2501923,197.2142857,13114.75,33.53487942,
104,MRC2,,VI,E,4,VI,E,4,34.66648778,186240.3,0.268617203,0.135076079,0,0.135076079,186.1384877,13.22006304,75,83.08748176,33000,1909.5,56.31321751,56.31321751,688.1510682,297.7857143,19802.75,37.29450553,37.29450553,455.7412088,197.2142857,13114.75,168.607723,
103,LYPD2,,VI,E,5,VI,E,5,79.12875602,44487.476,0.028110815,0.014135724,0.056221629,0.014135724,1778.67488,126.3263409,37.19060788,18.59530394,33037.80939,1947.309392,5.893183326,5.893183326,738.5711024,297.7857143,19802.75,3.90287339,3.90287339,489.1328409,197.2142857,13114.75,46.9866646,
102,CD99,,VI,E,6,VI,E,6,99.5514091,45569.671,0.022887507,0.011509146,0.045775014,0.011509146,2184.597934,155.1561032,30.28017146,15.14008573,33044.71983,1954.219829,4.798163077,4.798163077,739.6661226,297.7857143,19802.75,3.177675283,3.177675283,489.858039,197.2142857,13114.75,38.25600982,
101,NCLN,,VI,E,7,VI,E,7,5.970955002,89412.64,0.748729809,0.376504133,0,0,66.77976405,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
100,CEACAM3,,VI,E,8,VI,E,8,99.76924107,47202.45,0.023655813,0.011895494,0.047311626,0.011895494,2113.645395,150.1168604,31.29664047,15.64832023,33043.70336,1953.20336,4.959231652,4.959231652,739.5050541,297.7857143,19802.75,3.284346028,3.284346028,489.7513683,197.2142857,13114.75,39.54021815,
99,CD46,,VI,E,9,VI,E,9,55.3909097,83955.41,0.075784466,0.03810876,0.151568932,0.03810876,659.7658174,46.85836771,100.2628482,50.1314241,32974.73715,1884.237152,15.88754201,15.88754201,728.5767437,297.7857143,19802.75,10.52182862,10.52182862,482.5138857,197.2142857,13114.75,126.6722188,
478,KIR3DS1,,II,E,10,VI,E,10,9.600627382,69440.67,0.361646522,0.181856537,0,0.181856537,138.2565488,9.81935716,106,51.25571961,32969,1878.5,75.81599015,75.81599015,668.6482956,297.7857143,19802.75,50.21058978,50.21058978,442.8251245,197.2142857,13114.75,232.0265799,
287,ITGAV,ITGB8,IV,E,11,VI,E,11,21.09093472,254415.5,0.603139461,0.303292986,0,0,82.89956673,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
96,IFR2,,VI,E,12,VI,E,12,129.4088099,62817.458,0.024270936,0.012204813,0.048541871,0.012204813,2060.07715,146.3122976,32.1104479,16.05522395,33042.88955,1952.389552,5.088186693,5.088186693,739.376099,297.7857143,19802.75,3.369748971,3.369748971,489.6659653,197.2142857,13114.75,40.56838356,
95,C16orf54,,VI,F,1,VI,F,1,55.36364206,37526.959,0.033891339,0.017042502,0.067782678,0.017042502,1475.303183,104.7800556,44.83824122,22.41912061,33030.16176,1939.661759,7.105018998,7.105018998,737.3592667,297.7857143,19802.75,4.705434745,4.705434745,488.3302795,197.2142857,13114.75,56.64869497,
94,C4orf32,,VI,F,2,VI,F,2,132.5354729,41549.398,0.015674822,0.007882196,0.031349643,0.007882196,3189.828956,226.550352,20.73778905,10.36889453,33054.26221,1963.762211,3.286087526,3.286087526,741.1781982,297.7857143,19802.75,2.176274325,2.176274325,490.85944,197.2142857,13114.75,26.2001509,
3,PLXDC2,,VII,H,1,VI,F,3,108.998836,89877.964,0.041228864,0.020732229,0.082457728,0.020732229,1212.742603,86.13228712,54.54578726,27.27289363,33020.45421,1929.954213,8.643266197,8.643266197,735.8210195,297.7857143,19802.75,5.724168378,5.724168378,487.3115459,197.2142857,13114.75,68.91322183,
2,NRP1,,VII,H,2,VI,F,4,31.92819119,115080.03,0.180216958,0.090623385,0.360433917,0.090623385,277.4433687,19.70478471,115.052631,119.2135179,32959.94737,1869.447369,37.7808891,37.7808891,706.6833966,297.7857143,19802.75,25.02111653,25.02111653,468.0145978,197.2142857,13114.75,177.8546366,
91,IGF2R,,VI,F,5,VI,F,5,22.54258642,218775,0.485248223,0.244010535,0,0.244010535,103.0400476,7.318185202,17,8.963031515,33058,1967.5,101.727992,101.727992,642.7362937,297.7857143,19802.75,60,67.37130869,425.6644056,197.2142857,13114.75,178.727992,
90,GP6,,VI,F,6,VI,F,6,64.51152645,61820.767,0.047914513,0.024094155,0.095829025,0.024094155,1043.525171,74.11400361,63.39090024,31.69545012,33011.6091,1921.1091,10.04485319,10.04485319,734.4194325,297.7857143,19802.75,6.652396177,6.652396177,486.3833181,197.2142857,13114.75,80.08814961,
89,VSIG4,,VI,F,7,VI,F,7,90.19985158,59646.004,0.03306325,0.016626091,0.066126499,0.016626091,1512.253052,107.4043361,43.74267912,21.87133956,33031.25732,1940.757321,6.931417417,6.931417417,737.5328683,297.7857143,19802.75,4.590463777,4.590463777,488.4452505,197.2142857,13114.75,55.26456032,
88,CD79A,CD79B,VI,F,8,VI,F,8,125.8684203,80221.192,0.031867085,0.016024591,0.063734169,0.016024591,1569.017079,111.4358721,42.16015293,21.08007647,33032.83985,1942.339847,6.680652036,6.680652036,737.7836337,297.7857143,19802.75,4.424389607,4.424389607,488.6113247,197.2142857,13114.75,53.26519457,
87,IL12RB2,,VI,F,9,VI,F,9,9.247719869,115003.3,0.621792732,0.312672917,0,0,80.41264789,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
86,CLEC17A,,VI,F,10,VI,F,10,11.34711284,60756.21,0.267716603,0.134623206,0,0.134623206,186.764659,13.26453544,76,83.39563956,32999,1908.5,56.12441453,56.12441453,688.3398712,297.7857143,19802.75,37.16946714,37.16946714,455.8662471,197.2142857,13114.75,169.2938817,
85,JAG1,,VI,F,11,VI,F,11,37.96995956,143428.05,0.188870428,0.094974844,0.377740855,0.094974844,264.7317562,18.80197132,112.174141,124.9377879,32962.82586,1872.325859,39.5950123,39.5950123,704.8692734,297.7857143,19802.75,26.22255432,26.22255432,466.81316,197.2142857,13114.75,177.9917076,
84,CD68,,VI,F,12,VI,F,12,32.9984208,95802.999,0.145163006,0.072996254,0.290326012,0.072996254,344.440374,24.46309474,126.7129778,96.02532832,32948.28702,1857.787022,30.43213843,30.43213843,714.0321473,297.7857143,19802.75,20.15426582,20.15426582,472.8814485,197.2142857,13114.75,177.299382,
83,LYNX1,,VI,G,1,VI,G,1,7.750533445,35739.55,0.230561872,0.115939684,0.461123744,0.115939684,216.8615286,15.4020972,98.3058989,96.10884188,32976.6941,1886.194101,48.33525434,48.33525434,696.1290314,297.7857143,19802.75,32.01094681,32.01094681,461.0247675,197.2142857,13114.75,178.6521001,
82,VCAM1,,VI,G,2,VI,G,2,26.34723333,121047.1,0.229715011,0.115513834,0.459430022,0.115513834,217.6610041,15.45887813,98.58759868,96.39861152,32976.4124,1885.912401,48.15771748,48.15771748,696.3065682,297.7857143,19802.75,31.89336962,31.89336962,461.1423447,197.2142857,13114.75,178.6386858,
81,VNN2,,VI,G,3,VI,G,3,64.81882151,90347.575,0.069692392,0.035045317,0.139384785,0.035045317,717.4384206,50.95443328,92.20303527,46.10151764,32982.79696,1892.296965,14.61039281,14.61039281,729.8538929,297.7857143,19802.75,9.676012126,9.676012126,483.3597022,197.2142857,13114.75,116.4894402,
80,ITFG3,,VI,G,4,VI,G,4,138.186108,92996.487,0.033649,0.01692064,0.067298,0.01692064,1485.928258,105.5346775,44.51762703,22.25881351,33030.48237,1939.982373,7.05421482,7.05421482,737.4100709,297.7857143,19802.75,4.671788707,4.671788707,488.3639256,197.2142857,13114.75,56.24363055,
79,CD248,,VI,G,5,VI,G,5,56.0881945,130118.56,0.115994606,0.058328716,0.231989211,0.058328716,431.0545283,30.6146682,136.4155544,76.73043161,32938.58445,1848.084446,24.31724168,24.31724168,720.147044,297.7857143,19802.75,16.10455848,16.10455848,476.9311558,197.2142857,13114.75,176.8373546,
78,IL5RA,,VI,G,6,VI,G,6,61.57672594,68950.999,0.055987874,0.028153902,0.111975747,0.028153902,893.0505262,63.42688396,74.07195681,37.0359784,33000.92804,1910.428043,11.73736181,11.73736181,732.7269239,297.7857143,19802.75,7.773292388,7.773292388,485.2624219,197.2142857,13114.75,93.58261101,
77,NRCAM,,VI,G,7,VI,G,7,50.77094274,157476.68,0.15508544,0.077985821,0.31017088,0.077985821,322.4029281,22.89793524,123.4123792,102.5890186,32951.58762,1861.087621,32.5122889,32.5122889,711.9519968,297.7857143,19802.75,21.53188526,21.53188526,471.503829,197.2142857,13114.75,177.4565534,
66,TIE2,,VI,H,6,VI,G,8,133.1769613,114681.51,0.043056062,0.021651048,0.086112124,0.021651048,1161.276664,82.47703578,56.96316998,28.48158499,33018.03683,1927.53683,9.026322038,9.026322038,735.4379637,297.7857143,19802.75,5.977854437,5.977854437,487.0578598,197.2142857,13114.75,71.96734646,
75,ERBB2,,VI,G,9,VI,G,9,66.49922447,105671.49,0.079453175,0.039953596,0.158906349,0.039953596,629.3014745,44.694707,105.1165501,52.55827507,32969.88345,1879.38345,16.65665435,16.65665435,727.8076314,297.7857143,19802.75,11.03118797,11.03118797,482.0045263,197.2142857,13114.75,132.8043925,
454,ITGA2B,ITGB3,II,G,10,VI,G,10,0,241215.95,#DIV/0!,#DIV/0!,0,0,0,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
453,TMEM59,,II,G,11,VI,G,11,0,53219.07,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
72,TNR16,,VI,G,12,VI,G,12,52.54564179,59338.265,0.056463546,0.028393097,0.112927092,0.028393097,885.5271011,62.89254979,74.70127105,37.35063552,33000.29873,1909.798729,11.83708226,11.83708226,732.6272034,297.7857143,19802.75,7.839334165,7.839334165,485.1963801,197.2142857,13114.75,94.37768748,
71,LAIR1,,VI,H,1,VI,H,1,81.75387189,50795.276,0.031065976,0.015621748,0.062131951,0.015621748,1609.477856,114.3095068,41.10028589,20.55014294,33033.89971,1943.399714,6.512706656,6.512706656,737.9515791,297.7857143,19802.75,4.313164566,4.313164566,488.7225497,197.2142857,13114.75,51.92615711,
70,JTB,,VI,H,2,VI,H,2,133.8819987,39634.16,0.0148019,0.007443241,0.029603801,0.007443241,3377.94465,239.9108416,19.58291412,9.791457062,33055.41709,1964.917086,3.103087299,3.103087299,741.3611984,297.7857143,19802.75,2.055078924,2.055078924,490.9806354,197.2142857,13114.75,24.74108035,
69,TIGIT,,VI,H,3,VI,H,3,45.43729131,49309.335,0.054260865,0.027285464,0.108521731,0.027285464,921.4744288,65.44562705,71.78712499,35.8935625,33003.21288,1912.712875,11.37530985,11.37530985,733.0889759,297.7857143,19802.75,7.533516547,7.533516547,485.5021977,197.2142857,13114.75,90.69595138,
68,CRLF2,,VI,H,4,VI,H,4,0,61356.32,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
67,VGFR2,,VI,H,5,VI,H,5,94.09356403,130672.77,0.069437677,0.034917232,0.138875354,0.034917232,720.0701724,51.14134747,91.86604658,45.93302329,32983.13395,1892.633953,14.55699395,14.55699395,729.9072918,297.7857143,19802.75,9.640647707,9.640647707,483.3950666,197.2142857,13114.75,116.0636882,
,3057,rCD4,VII,H,5,VII,H,6,93.08474652,28490.8841,0.015303734,0.007695592,0.030607468,0.007695592,3267.176483,232.0437843,20.24684015,10.12342007,33054.75316,1964.25316,3.062460828,3.208292296,741.2559934,297.7857143,19802.75,2.028173266,2.124752946,490.9109613,197.2142857,13114.75,,
445,KIR2DS2,,II,H,7,VI,H,7,0,58845.36,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
64,ADAM28,,VI,H,8,VI,H,8,43.83122689,100230.77,0.114337171,0.057495263,0.228674343,0.057495263,437.3031045,31.05845913,136.9668833,75.63403886,32938.03312,1847.533117,23.96977528,23.96977528,720.4945104,297.7857143,19802.75,15.8744422,15.8744422,477.1612721,197.2142857,13114.75,176.8111008,
63,SIGLEC10,,VI,H,9,VI,H,9,43.01054936,98022.81,0.113952055,0.057301605,0.227904111,0.057301605,438.7810282,31.1634253,137.0949883,75.37928459,32937.90501,1847.405012,23.88903911,23.88903911,720.5752466,297.7857143,19802.75,15.82097313,15.82097313,477.2147412,197.2142857,13114.75,176.8050006,
61,ITGAE,ITGB7,VI,H,11,VI,H,10,0,300789.9,#DIV/0!,#DIV/0!,0,0,0,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
,blank,,,,,VII,H,11,,,,,,,,,0,,,1984.5,,,,,,,,,,,,
,2742,pf41 bait,VII,H,9,VII,H,12,101.5234263,63033.485,0.031043813,0.015610603,0.062087626,0.015610603,1610.626896,114.3911148,41.07096446,20.53548223,33033.92904,1943.429036,6.212239486,6.508060414,737.9562253,297.7857143,19802.75,4.114174436,4.310087504,488.7256268,197.2142857,13114.75,,
338,SPAM1,,IV,A,8,VII,A,8,0,75387.38,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
344,KI2S5,,IV,A,2,VII,A,2,1.825838816,61420.47,1.681979522,0.845795417,0,0,29.72687797,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
241,GPC4,,V,A,11,VII,A,3,0,95244.95,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
621,FCRL5,,I,A,10,VII,A,4,6.715732594,121090.7,0.901544979,0.453348332,0,0,55.46034992,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
238,MMP25,,V,B,2,VII,A,5,0,85269.39,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
435,SIGLEC6,,III,A,6,VII,A,6,0,72507.47,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
616,IL27RA,,I,B,3,V,B,3,0,97754.76,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
433,CD163,,III,A,8,VII,A,8,10.79514554,146349.6,0.677849129,0.340861276,0,0,73.76272665,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
325,ITA3,ITGB1,IV,B,9,VII,B,1,0,282273.3,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
330,CKAP4,,IV,B,4,VII,B,2,0,84681.44,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
407,PROM1,,III,C,10,VII,B,3,0,57439.25,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
596,KLRF1,,I,C,11,VII,B,4,0,60908.81,#DIV/0!,#DIV/0!,0,0,0,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
310,ADAM19,,IV,C,12,VII,B,5,12.18886836,111981.5,0.459359707,0.23099231,0,0.23099231,108.847161,7.73062223,0,17.82128275,33075,1984.5,96.30069399,96.30069399,648.1635917,297.7857143,19802.75,63.77697676,63.77697676,429.2587375,197.2142857,13114.75,160.0776707,
398,FCRL1,,III,D,7,VII,B,6,3.119729078,61498.33,0.985635747,0.495633976,0,0,50.7286796,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
396,DPP4,,III,D,9,VII,B,7,2.060718543,138909.1,3.370404475,1.694831964,0,0,14.83501472,0,0,0,33075,1984.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,67.73015873,67.73015873,425.3055556,197.2142857,13114.75,170,
